"id_produk";"Title";"Price";"Luas_Bangunan";"Luas_Tanah";"Kamar_Tidur";"Tipe_Properti";"Tipe_Penawaran";"Lokasi"
"207";"Rumah Villa Puncak Tidar Kota Malang Siap Huni Akses Mobil";"55000000";"160";"180";"1";"Rumah";"Dijual";"Batu"
"208";"Rumah nyaman dan siap Huni di Tidar hor6842431";"42500000";"150";"191";"4";"Rumah";"Dijual";"Batu"
"209";"Rumah Permata Jingga Murah Design Modern Minimalist 45jt/tahun";"45000000";"120";"150";"2";"Rumah";"Dijual";"Batu"
"210";"Rumah Di Perum Villa Bukit Tidar Cocok Untuk Mahasiswa";"25000000";"60";"105";"2";"Rumah";"Dijual";"Batu"
"211";"Rumah Baru dan siap Huni di Dieng Atas hor7157188";"50000000";"71";"120";"2";"Rumah";"Dijual";"Batu"
"212";"Rumah Strategis Luas Looss Dekat Dengan Toll Madyopuro-Sawojajar";"38000000";"250";"401";"5";"Rumah";"Dijual";"Batu"
"213";"Rumah Dengan Konsep Cafe Di Daerah Kawi Lokasi Strategis Dekat Giant Kfc Dan Area K...";"155000000";"500";"393";"5";"Rumah";"Dijual";"Batu"
"214";"L421 *Disewakan Rumah Tidar Villa Estate*";"20000000";"84";"84";"2";"Rumah";"Dijual";"Batu"
"215";"Rumah Mewah di Araya Golf";"200000000";"500";"375";"5";"Rumah";"Dijual";"Batu"
"216";"Rumah di Ijen Nirwana Kawasan Elit Tengah Kota";"65000000";"120";"144";"3";"Rumah";"Dijual";"Batu"
"217";"Rumah siap huni dan terawat di Ijen nirwana hor5242088";"85000000";"156";"169";"5";"Rumah";"Dijual";"Batu"
"218";"Rumah Mewah Classic Di Perum Sulfat Erfina";"575000000";"250";"150";"5";"Rumah";"Dijual";"Batu"
"219";"Rumah Di Poros Tidar Cocok Untuk Kantor Atau Usaha";"100000000";"200";"432";"4";"Rumah";"Dijual";"Batu"
"220";"Rumah terawat dan siap huni di Bukit dieng hor6346423";"40000000";"120";"150";"2";"Rumah";"Dijual";"Batu"
"221";"Rumah siap huni dan terawat di permata jingga hor6228499";"150000000";"300";"375";"4";"Rumah";"Dijual";"Batu"
"222";"Rumah Fully Furnished Di Dieng Malang";"75000000";"300";"300";"4";"Rumah";"Dijual";"Batu"
"223";"Rumah terawat dan siap huni di araya hor6710746";"30000000";"63";"135";"3";"Rumah";"Dijual";"Batu"
"224";"TURUN HARGAL442 DisewakanRumah Furnished di Istana Dieng";"85000000";"150";"200";"3";"Rumah";"Dijual";"Batu"
"225";"Rumah Besar Di Perumahan Elite Daerah Dieng Lokasi Nyaman Ada Kolam Renang Dekat M...";"150000000";"600";"750";"5";"Rumah";"Dijual";"Batu"
"226";"Rumah Beserta Perabotan Di Perum Elite Villa Puncak Tidar ";"100000000";"170";"220";"4";"Rumah";"Dijual";"Batu"
"227";"Rumah Di Daerah Gunung - Gunung Bangunan Belanda Row Jalan Lebar";"140000000";"300";"492";"5";"Rumah";"Dijual";"Batu"
"228";"Rumah Villa Puncak Tidar Kota Malang Kawasan Nyaman dan Aman";"175000000";"550";"360";"6";"Rumah";"Dijual";"Batu"
"229";"Disewakan Rumah & Tempat Usaha* *Alamat : Jl. Dieng Atas Kalisongo - Malang";"75000000";"270";"327";"5";"Rumah";"Dijual";"Batu"
"230";"Rumah Di Premium Lokasi Istana Dieng";"175000000";"500";"400";"5";"Rumah";"Dijual";"Batu"
"231";"Rumah Di Poros Tidar Untuk Usaha";"100000000";"130";"260";"3";"Rumah";"Dijual";"Batu"
"232";"Rumah Asri Sangat Terawat Dengan Taman Luas Full Perabot Dekat Lapangan Golf";"75000000";"220";"450";"4";"Rumah";"Dijual";"Batu"
"233";"Rumah di Perumahan Pandanwangi Sulfat Malang .--";"22500000";"51";"51";"1";"Rumah";"Dijual";"Batu"
"234";"Rumah terawat dan siap huni di Tidar hor6791390";"27500000";"70";"95";"2";"Rumah";"Dijual";"Batu"
"235";"Rumah terawat dan siap huni di blimbing a yani arjosari hor6295285";"50000000";"400";"460";"3";"Rumah";"Dijual";"Batu"
"236";"DISEWAKAN Rumah siap huni di Villa Puncak Tidar MALANG ";"45000000";"83";"135";"2";"Rumah";"Dijual";"Batu"
"237";"DISEWAKAN RUMAH 3KT BAGUS SIAP HUNI DI PERMATA JINGGA MLG";"65000000";"100";"136";"3";"Rumah";"Dijual";"Batu"
"238";"Rumah Siap Huni di Jalan Buah Buahan Kota Malang";"50000000";"300";"180";"5";"Rumah";"Dijual";"Batu"
"239";"rumah araya malang mewah dan luas. 45jt/thn NEGO";"45000000";"240";"280";"3";"Rumah";"Dijual";"Batu"
"240";"Rumah di daerah dieng dekat Malang City Point";"85000000";"350";"281";"3";"Rumah";"Dijual";"Batu"
"241";"Rumah terawat dan siap huni di Riverside hor5931707";"125000000";"250";"336";"5";"Rumah";"Dijual";"Batu"
"242";"Rumah 4KT 2 lantai Minimalis Modern disewakan di Ijen Nirwana Malang";"85000000";"156";"169";"4";"Rumah";"Dijual";"Batu"
"243";"Rumah terawat dan siap huni di dieng hor5217746";"80000000";"150";"200";"3";"Rumah";"Dijual";"Batu"
"244";"RUMAH MEWAH KELAS PREMIUM DI PERUMAHAN BERGENGSI DAERAH DIENG DENGAN PRIVATE POOL";"200000000";"1000";"735";"5";"Rumah";"Dijual";"Batu"
"245";" Rumah Di Araya Ex Penginapan Fully Furnished Izin Lengkap";"200000000";"435";"300";"6";"Rumah";"Dijual";"Batu"
"246";"Rumah siap huni dan terawat di Bukit cemara tidar hor6416591";"25000000";"70";"79";"2";"Rumah";"Dijual";"Batu"
"247";"Rumah terawat dan siap huni di Griya santa sukarno hatta hor6279304";"45000000";"100";"596";"5";"Rumah";"Dijual";"Batu"
"248";"* Rumah di jln ikan paus Malang.*^ ";"45000000";"225";"180";"4";"Rumah";"Dijual";"Batu"
"249";"Rumah Mungil Cantik Cocok Untuk Pasangan Muda";"39000000";"100";"150";"2";"Rumah";"Dijual";"Batu"
"250";"Rumah Mewah Siap Huni di Istana Dieng";"84000000";"150";"200";"2";"Rumah";"Dijual";"Batu"
"251";"Rumah Sewa/Kontrak GreenHills Residence Ngijo Karangploso Malang";"2000000";"54";"112";"2";"Rumah";"Dijual";"Batu"
"252";"RUMAH CANTIK SIAP HUNI DI VILLA DIENG COCOK UNTUK KELUARGA KECIL";"30000000";"50";"73";"2";"Rumah";"Dijual";"Batu"
"253";"Rumah Cocok Untuk Kuliner Dan Kantor";"175000000";"200";"295";"3";"Rumah";"Dijual";"Batu"
"254";"Rumah nyaman dan siap huni di araya kota hor7890161";"28000000";"100";"135";"3";"Rumah";"Dijual";"Batu"
"255";"Rumah terawat dan siap huni di Villa golf araya hor5892805";"55000000";"160";"305";"3";"Rumah";"Dijual";"Batu"
"256";"L382 Dijual Rumah Dikontrakkan di VPT Malang";"32500000";"80";"135";"2";"Rumah";"Dijual";"Batu"
"257";"Rumah Di Pusat Kota Dekat Pasar Dan 4 Rumah Sakit Ternama";"40000000";"100";"230";"3";"Rumah";"Dijual";"Batu"
"258";"Rumah siap huni dan terawat di Blimbing hor5942708";"65000000";"230";"197";"6";"Rumah";"Dijual";"Batu"
"259";"Rumah terawat dan siap huni di Ijen nirwana hor6039319";"75000000";"120";"144";"3";"Rumah";"Dijual";"Batu"
"260";"Rumah siap huni dan terawat di Tidar hor6128505";"75000000";"200";"570";"4";"Rumah";"Dijual";"Batu"
"261";"RUMAH BESAR DI TENGAH KOTA DENGAN TAMAN LUAS DEKAT JALAN IJEN";"450000000";"700";"860";"5";"Rumah";"Dijual";"Batu"
"262";"Rumah di Griya Shanta Eksekutif Area Suhat Dekat UB dan Polinema";"45000000";"140";"162";"5";"Rumah";"Dijual";"Batu"
"263";"Rumah Baru dan siap huni di Tidar Atas hor6842604";"27500000";"36";"78";"2";"Rumah";"Dijual";"Batu"
"264";"Rumah terawat dan siap huni di Tidar hor6227043";"25000000";"48";"72";"2";"Rumah";"Dijual";"Batu"
"265";"DISEWAKAN RUMAH STRATEGISSIAP HUNI PERMATA JINGGA MALANG";"55000000";"100";"105";"3";"Rumah";"Dijual";"Batu"
"266";"Rumah siap huni di kawasan elit permata jingga hor5813462";"100000000";"127";"223";"3";"Rumah";"Dijual";"Batu"
"267";"Rumah terawat dan murah di Araya hor7046208";"22000000";"78";"108";"2";"Rumah";"Dijual";"Batu"
"268";"Rumah Mungil Di Istana Dieng Malang Siap Huni";"55000000";"60";"120";"2";"Rumah";"Dijual";"Batu"
"269";"Rumah di kontrakan di kota batu";"18000000";"130";"100";"4";"Rumah";"Dijual";"Batu"
"270";"Rumah Siap Pakai di Austinville Dieng Malang";"50000000";"80";"135";"3";"Rumah";"Dijual";"Batu"
"271";"Rumah Nyaman Siap Huni Lokasi Elit Austinville";"32000000";"59";"105";"2";"Rumah";"Dijual";"Batu"
"272";"Rumah terawat dan siap huni di Tidar hor5901224";"30000000";"120";"139";"4";"Rumah";"Dijual";"Batu"
"273";"RUMAH CANTIK COCOK UNTUK OFFICE DI JALAN BURING MALANG";"225000000";"215";"434";"2";"Rumah";"Dijual";"Batu"
"274";"Rumah Jl Tinombala Kota Malang Hunian Asri  Nyaman  Akses Mobil";"65000000";"220";"265";"4";"Rumah";"Dijual";"Batu"
"275";"Rumah baru siap huni dan terawat di Austinville dieng hor6228535";"30000000";"90";"84";"2";"Rumah";"Dijual";"Batu"
"276";"Rumah minimalis 2 lantai dengan interior mewah dekat jalan Semeru dan MOG";"150000000";"500";"450";"3";"Rumah";"Dijual";"Batu"
"277";"Rumah Minimalist Siap Huni di Main Road Araya";"85000000";"300";"200";"4";"Rumah";"Dijual";"Batu"
"278";"Rumah strategis tengah kota malang siap huni di lowokwaru hor6745353";"65000000";"200";"401";"6";"Rumah";"Dijual";"Batu"
"279";"Rumah terawat dan siap huni di Araya kota hor6745923";"100000000";"235";"300";"4";"Rumah";"Dijual";"Batu"
"280";"Di Sewakan Ruko2 Lantai Di Jalan Gajayana Malang";"60000000";"200";"73";"2";"Rumah";"Dijual";"Batu"
"281";"Rumah / tempat usaha strategis di Pulau pulau csr2589693";"60000000";"250";"353";"3";"Rumah";"Dijual";"Batu"
"282";"Rumah Full Furnished Di Dieng Town House";"62500000";"94";"96";"4";"Rumah";"Dijual";"Batu"
"283";"Rumah Luas Dan Terawat Di Dekat Jalan Raya Langsep Siap Huni";"65000000";"500";"350";"3";"Rumah";"Dijual";"Batu"
"284";"Rumah terawat dan siap huni di tidar hor6089443";"55000000";"200";"250";"4";"Rumah";"Dijual";"Batu"
"285";"Disewakan Rumah di Jalan Titan Sulfat Malang ";"30000000";"200";"120";"3";"Rumah";"Dijual";"Batu"
"286";"Rumah: Perum. grand candi Mendut kelurahan Mojolangu kec lowokwaru Malang";"45000000";"100";"143";"2";"Rumah";"Dijual";"Batu"
"287";"Rumah terawat dan siap huni di greenland Tidar hor5491172";"32000000";"65";"112";"2";"Rumah";"Dijual";"Batu"
"288";"Rumah Full Furnished Di Sukarno Hatta Malang";"100000000";"250";"300";"3";"Rumah";"Dijual";"Batu"
"289";"Rumah Minimalist Siap Huni di Main Road Araya";"85000000";"300";"200";"4";"Rumah";"Dijual";"Batu"
"290";"Rumah Siap Huni Full Furnish di Tidar";"95000000";"220";"314";"5";"Rumah";"Dijual";"Batu"
"291";"Rumah dengan Design Terbaru di daerah Buah buahan Kota Malang Hunian Nyaman dan Asri";"45000000";"200";"180";"4";"Rumah";"Dijual";"Batu"
"292";"Rumah terawat dan siap huni di Dieng hor5484203";"85000000";"275";"360";"4";"Rumah";"Dijual";"Batu"
"293";"Rumah siap huni dan terawat di Bunga bunga dekat sukarno hatta hor6574562";"50000000";"150";"206";"3";"Rumah";"Dijual";"Batu"
"294";"Rumah siap huni yang nyaman di Batu Malang hor6776593";"30000000";"125";"260";"4";"Rumah";"Dijual";"Batu"
"295";"Disewakan Rumah Nyaman di Pusat Kota Malang";"30000000";"84";"84";"3";"Rumah";"Dijual";"Batu"
"296";"RUMAH PONDOK BLIMBING INDAH ";"40000000";"126";"130";"4";"Rumah";"Dijual";"Batu"
"297";"Rumah Salahutu Tidar Kota Malang Lingkungan Aman dan Nyaman";"27500000";"36";"99";"3";"Rumah";"Dijual";"Batu"
"298";"Rumah Di Araya Dekat Dengan Binus University";"35000000";"60";"64";"3";"Rumah";"Dijual";"Batu"
"299";"Rumah 5 Kamar di daerah Borobudur Agung Timur Malang";"45000000";"90";"111";"5";"Rumah";"Dijual";"Batu"
"300";"Rumah 2 Lantai 7 Kamar daerah Candi Mendut Selatan Malang";"60000000";"260";"234";"7";"Rumah";"Dijual";"Batu"
"301";"Rumah 2 Kamar Tidur di daerah Austinville Malang (IP-624-AT)";"30000000";"45";"84";"2";"Rumah";"Dijual";"Batu"
"302";"Rumah siap huni dan terawat di Ijen nirwana hor5307729";"1600000000";"156";"169";"5";"Rumah";"Dijual";"Batu"
"303";"Rumah siap huni dan terawat di Villa Puncak Tidar hor6647915";"40000000";"100";"128";"2";"Rumah";"Dijual";"Batu"
"304";"L374 Disewakan Rumah Greenland Tidar Malang";"28500000";"45";"90";"2";"Rumah";"Dijual";"Batu"
"305";"Rumah Di Daerah Dieng Lokasi Tengah Kota Dekat Ke Bandara Pusat Oleh-oleh Malang";"60000000";"150";"200";"3";"Rumah";"Dijual";"Batu"
"306";"Rumah Di Daerah Dieng Lokasi Tengah Kota Dekat Ke Bandara Pusat Oleh-oleh Malang";"60000000";"150";"200";"3";"Rumah";"Dijual";"Batu"
"307";"Rumah disewakan di Jalan Gunung Malang GMK00420";"160000000";"500";"300";"3";"Rumah";"Dijual";"Batu"
"308";"Rumah Siap Huni dan terawat di Sukarno hatta hor6975562";"40000000";"90";"157";"2";"Rumah";"Dijual";"Batu"
"309";"Rumah Siap Huni di Austinville Dieng";"30000000";"59";"105";"2";"Rumah";"Dijual";"Batu"
"310";"Rumah Austinville Kota Malang Hunian Nyaman  Akses Mobil";"45000000";"71";"105";"2";"Rumah";"Dijual";"Batu"
"311";"Rumah siap huni dan terawat di lowokwaru hor6097199";"30000000";"125";"192";"3";"Rumah";"Dijual";"Batu"
"312";"Rumah Minimalis Dan Terawat Di Jalan Buah-Buahan";"50000000";"300";"180";"4";"Rumah";"Dijual";"Batu"
"313";"Rumah siap huni dan terawat di Sukun malang hor5996326";"28000000";"45";"99";"2";"Rumah";"Dijual";"Batu"
"314";"Rumah terawat dan siap huni di Ikan arwana hor7217447";"22000000";"120";"108";"4";"Rumah";"Dijual";"Batu"
"315";"Rumah Full Furnished Terawat & Siap Huni di Dieng Malang";"125000000";"500";"406";"7";"Rumah";"Dijual";"Batu"
"316";"Rumah Beserta Perabotan Di Kusuma Pinus Batu Kondisi Bangunan Baru Dekat Denga Wisat...";"40000000";"50";"84";"2";"Rumah";"Dijual";"Batu"
"317";"Rumah Luas dan Banyak Kamar Lokasi Langsep Buah-buahan Sangat Strategis ";"175000000";"400";"660";"5";"Rumah";"Dijual";"Batu"
"318";"Rumah siap huni dan terawat di Tidar hor7071849";"80000000";"300";"460";"3";"Rumah";"Dijual";"Batu"
"319";"Rumah siap huni dan terawat di Araya pumu megah hor6669135";"150000000";"300";"360";"5";"Rumah";"Dijual";"Batu"
"320";"Rumah baru siap huni di dekat Suhat min 2 tahun hor6513278";"58000000";"64";"105";"2";"Rumah";"Dijual";"Batu"
"321";"Rumah Di Greenwood Golf Araya Lokasi Dekat Jati Lounge";"70000000";"180";"162";"5";"Rumah";"Dijual";"Batu"
"322";"Rumah siap huni dan terawat di Tengah kota ijen malang hor6242269";"200000000";"250";"300";"4";"Rumah";"Dijual";"Batu"
"323";"Rumah Fully Furnished Murah di Puncak Buring Indah - Malang";"35000000";"200";"203";"3";"Rumah";"Dijual";"Batu"
"324";"DISEWAKAN RUMAH SEMI FURNISH 3KT SIAP HUNI DI PERMATA JINGGA MLG";"55000000";"120";"120";"3";"Rumah";"Dijual";"Batu"
"325";"Rumah baru dan siap huni di Dieng hor5217789";"35000000";"57";"105";"2";"Rumah";"Dijual";"Batu"
"326";"Rumah siap huni dan baru di Tidar atas the oz hor6268050";"25000000";"36";"78";"2";"Rumah";"Dijual";"Batu"
"327";"Kos Pangestu Jaya (Kos Keluarga dan Putri Malang)";"765";"32";"32";"4";"Rumah";"Dijual";"Batu"
"328";"Rumah Terawat Dan Siap Huni Di Daerah Bunga Bunga Soekarno Hatta";"30000000";"70";"98";"2";"Rumah";"Dijual";"Batu"
"329";"Rumah terawat dan siap huni di araya hos6006632";"125000000";"300";"336";"3";"Rumah";"Dijual";"Batu"
"330";"Rumah siap huni dan terawat di Araya hor5938128";"80000000";"250";"300";"5";"Rumah";"Dijual";"Batu"
"331";"Rumah di pusat kota Malang";"25000000";"160";"190";"3";"Rumah";"Dijual";"Batu"
"332";"Rumah di perumahan Villa Dieng lokasi yang nyaman untuk tempat tinggal keluarga";"35000000";"54";"98";"2";"Rumah";"Dijual";"Batu"
"333";"Rumah Terawat dan siap huni Di Villa Puncak Tidar hor7157553";"45000000";"116";"171";"4";"Rumah";"Dijual";"Batu"
"334";"Rumah Mewah Di Daerah Dieng Full Furnish";"165000000";"600";"540";"9";"Rumah";"Dijual";"Batu"
"335";"DISEWAKAN RUMAH 4KT BAGUS SIAP HUNI DI VILLA PUNCAK TIDAR MLG";"55000000";"150";"180";"3";"Rumah";"Dijual";"Batu"
"336";"Rumah siap huni dan terawat di tirtasani karangploso hor6304902";"60000000";"260";"180";"5";"Rumah";"Dijual";"Batu"
"337";"Rumah Full Furnished Di Perum Permata Jingga West Area";"80000000";"100";"105";"3";"Rumah";"Dijual";"Batu"
"338";"Rumah terawat dan siap huni di Greenland tidar ";"27000000";"45";"75";"2";"Rumah";"Dijual";"Batu"
"339";"Rumah Di Araya Dekat Dengan Binus University";"35000000";"60";"64";"3";"Rumah";"Dijual";"Batu"
"340";"L352 Disewakan rumah Austinville Dieng MalangRumah baru ";"50000000";"80";"135";"3";"Rumah";"Dijual";"Batu"
"341";"L422 *DISEWAKAN RUMAH LOKASI DI DIENG - MALANG*";"62500000";"94";"96";"3";"Rumah";"Dijual";"Batu"
"342";"Rumah baru dan siap huni di Green orchid permata jingga hor6564923";"58000000";"64";"105";"3";"Rumah";"Dijual";"Batu"
"343";"Rumah Cantik dan Minimalis di Permata Jingga Soekarno Hatta Kota Malang";"65000000";"111";"105";"4";"Rumah";"Dijual";"Batu"
"344";"Rumah Sewa Murah Di Villa Puncak Tidar 3kt Hanya 39jt";"39000000";"85";"180";"3";"Rumah";"Dijual";"Batu"
"345";"Rumah terawat dan siap huni di Candi mendut blimbing hor7117403";"45000000";"110";"211";"3";"Rumah";"Dijual";"Batu"
"346";"Rumah siap huni dan full furnished di lowokwar hor6918501";"65000000";"150";"224";"4";"Rumah";"Dijual";"Batu"
"347";"Rumah terawat dan siap huni di Araya kota hor6383001";"50000000";"100";"135";"5";"Rumah";"Dijual";"Batu"
"348";"Rumah terwat dan siap huni di Sawojajar hor6601696";"30000000";"138";"153";"3";"Rumah";"Dijual";"Batu"
"349";"Rumah siap huni dan terawat di Tidar hor6431497";"35000000";"90";"107";"3";"Rumah";"Dijual";"Batu"
"350";"Di Sewakan Rumah di jaln Pulau2 Malang";"55000000";"250";"353";"4";"Rumah";"Dijual";"Batu"
"351";" Rumah 2 Kamar di CitraGarden City";"30000000";"47";"96";"2";"Rumah";"Dijual";"Batu"
"352";"DISEWAKAN RUMAH BARU RENOV 3KT SIAP HUNI DEKAT ARJOSARI MLG ";"47500000";"180";"144";"3";"Rumah";"Dijual";"Batu"
"353";"Rumah di Jl Semeru Cocok untuk Cafe / Usaha Kawasan Heritage Dekat Peus Kota";"400000000";"500";"839";"4";"Rumah";"Dijual";"Batu"
"354";"Rumah Mewah Full Furnished Di Perum Araya Kawasan Golf";"110000000";"300";"240";"4";"Rumah";"Dijual";"Batu"
"355";"Rumah siap huni dan terawat di springhill sawojajar hor6016014";"35000000";"150";"113";"5";"Rumah";"Dijual";"Batu"
"356";"Rumah besera Perabot Kamar 4 Minimalis Bagus di Araya Malang";"85000000";"250";"300";"4";"Rumah";"Dijual";"Batu"
"357";"Rumah terawat dan siap huni di tengah kota malang hor5235270";"65000000";"210";"226";"4";"Rumah";"Dijual";"Batu"
"358";" Rumah jl Raya BorobudurMalang*. ";"200000000";"300";"420";"5";"Rumah";"Dijual";"Batu"
"359";"Rumah Keluarga 3 Kamar Tidur Dgn Sebagian Furnish Di Bukit Dieng";"55000000";"100";"160";"3";"Rumah";"Dijual";"Batu"
"360";"Rumah siap huni dan terawat di Araya dekat binus hor6708767";"75000000";"240";"998";"3";"Rumah";"Dijual";"Batu"
"361";"Rumah Mewah dan Luas di Jalan Poros Gunung-gunung Malang";"325000000";"1000";"350";"6";"Rumah";"Dijual";"Batu"
"362";"DISEWAKAN RUMAH DI JL BUAH-BUAHAN LANGSEP DIENG - MALANG";"65000000";"500";"350";"4";"Rumah";"Dijual";"Batu"
"363";"Rumah Mewah 2 Lantai Bagus dan Nyaman Full Perabot di TIdar Malang";"175000000";"2750";"180";"5";"Rumah";"Dijual";"Batu"
"364";"Rumah Siap Pakai Luas dan Terawat di Jl Ananas Dieng";"45000000";"200";"84";"4";"Rumah";"Dijual";"Batu"
"365";"Disewakan Rumah BaruCitra Garden Cluster Park Hill Buring Mala";"30000000";"41";"180";"2";"Rumah";"Dijual";"Batu"
"366";"Rumah Villa Puncak Tidar Kota Malang Kawasan Nyaman dan Aman";"55000000";"160";"403";"1";"Rumah";"Dijual";"Batu"
"367";"Rumah modern minimalis di tengah kota lokasi sangat strategis dekat jalan besar Ijen";"150000000";"300";"630";"3";"Rumah";"Dijual";"Batu"
"368";"Rumah murah dan siap huni di Gunung gunung hor5602071";"100000000";"550";"212";"3";"Rumah";"Dijual";"Batu"
"369";"Rumah siap huni dan terawat di Permata JIngga sukarno hatta hor6357229";"78000000";"200";"105";"4";"Rumah";"Dijual";"Batu"
"370";"Rumah di tengah kota dengan halaman dan taman belakang yg luas";"85000000";"250";"350";"3";"Rumah";"Dijual";"Batu"
"371";"Rumah siap huni dan strategis di Bareng Malang hor6584390";"85000000";"250";"310";"4";"Rumah";"Dijual";"Batu"
"372";"Rumah Di Araya Dekat Dengan Binus University";"35000000";"60";"64";"3";"Rumah";"Dijual";"Batu"
"373";"DISEWAKAN RUMAH FULL FURNISH 2LT DI BANTARAN MALANG";"48500000";"135";"100";"3";"Rumah";"Dijual";"Batu"
"374";"RUMAH CANTIK MINIMALIS POSISI HOOK DI VILLA DIENG";"40000000";"60";"140";"2";"Rumah";"Dijual";"Batu"
"375";"Rumah Di Perum Mutiara Sulfat Malang";"36000000";"160";"160";"3";"Rumah";"Dijual";"Batu"
"376";"Rumah Di Daerah Gunung - Gunung Lokasi Premium Di Pusat Kota Cocok Untuk Resto Ski...";"350000000";"400";"728";"4";"Rumah";"Dijual";"Batu"
"377";"Rumah 2 Kamar Furnished daerah Soekarno Hatta Indah Malang";"50000000";"90";"157";"2";"Rumah";"Dijual";"Batu"
"378";"Disewakan Rumah di GRIYA SHANTA Malang";"63000000";"200";"200";"8";"Rumah";"Dijual";"Batu"
"379";"Rumah terawat dan siap huni di Bunga Bunga hor6708528";"47000000";"200";"233";"5";"Rumah";"Dijual";"Batu"
"380";"Disewakan Rumah Strategis di Perumahan Dwiga Regency Lowokwaru Malang";"30000000";"85";"105";"3";"Rumah";"Dijual";"Batu"
"381";"Kos Putri lokasi kawasan UB Poltek Malang 5 menit jalan kaki ke kampus";"1300000";"9";"9";"1";"Rumah";"Dijual";"Batu"
"382";"DISEWAKAN Rumah Puncak Borobudur Malang dekat Soekarno Hatta";"65000000";"180";"202";"4";"Rumah";"Dijual";"Batu"
"383";"Dikontrakan Rumah Mewah Lokasi Strategis";"50000000";"220";"164";"5";"Rumah";"Dijual";"Batu"
"384";"Kontrakan Sudimoro + Furniture";"60000000";"88";"126";"3";"Rumah";"Dijual";"Batu"
"385";"Rumah Hunian Kost daerah Villa Puncak Tidar Malang (IH-302-ES)";"230000000";"451";"373";"12";"Rumah";"Dijual";"Batu"
"386";"Rumah Minimalis Furnish daerah Villa Puncak Tidar (IH-496-AS)";"45000000";"150";"187";"3";"Rumah";"Dijual";"Batu"
"387";"Rumah Minimalis Bersih daerah Villa Puncak Tidar (IP-497-IM)";"40000000";"70";"100";"2";"Rumah";"Dijual";"Batu"
"388";"Rumah villa 3kamar tidur di Villa Puncak Tidar Malang";"50000000";"60";"135";"3";"Rumah";"Dijual";"Batu"
"389";"Rumah Minimalis Elit di Villa Puncak Tidar Malang (IP-497-IM)";"40000000";"70";"100";"2";"Rumah";"Dijual";"Batu"
"390";"Rumah Minimalis 3 Kamar di Villa Puncak Tidar Malang (IP-497-LI)";"40000000";"100";"128";"3";"Rumah";"Dijual";"Batu"
"391";"Rumah di Malang Lokasi Sangat Strategis Dekat UB Murah Bangunan Bagus";"46000000";"100";"129";"2";"Rumah";"Dijual";"Batu"
"392";"Kos Putra Perumahan Griya Shanta Blok G-302";"900";"297";"162";"7";"Rumah";"Dijual";"Batu"
"393";"Rumah 4 Kamar Tidur di Ikan Arwana Malang (IH-544-HE&DJ)";"22000000";"120";"108";"4";"Rumah";"Dijual";"Batu"
"394";"Rumah Cantik Nyaman Aman Griyasanta 60Jt /Tahun + Water Heater ";"60000000";"64";"105";"3";"Rumah";"Dijual";"Batu"
"395";"Disewakan rumah siap huninyaman. Di Griyashanta MALANG";"40000000";"115";"135";"3";"Rumah";"Dijual";"Batu"
"396";"Kost Putri Sembilan C dan D Malang";"750";"500";"12";"18";"Rumah";"Dijual";"Batu"
"397";"Disewakan MURAH Rumah Furnished/Semi Dekat Soehat-UB Malang - NEGO ";"65000000";"85";"75";"3";"Rumah";"Dijual";"Batu"
"398";"Rumah Pojok Banyak Kamar di Candi-candi Malang Strategis Dekat Kampus";"80000000";"260";"234";"7";"Rumah";"Dijual";"Batu"
